"nftId","uri","image","metadata"
"moneyverse-1131","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafkreiceorjzkyguorgd75pj77vkwxfrovc7fkve3fizwx5ww3q5rikfby","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1131"",""fileName"":""2-sliver-1152"",""ipfs_hash"":""ipfs://bafkreiceorjzkyguorgd75pj77vkwxfrovc7fkve3fizwx5ww3q5rikfby"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.002,""Z"":0.0094},""coin_2_rotate"":{""X"":-0.002,""Z"":-0.0094},""coin_1_position"":{""X"":-79,""Y"":-157},""coin_2_position"":{""X"":128,""Y"":-105}}}"
"moneyverse-1132","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafkreih7fgymaderzmcwrqc7gjn334njix7wllxu6vmcbjc3h3mtknbuvq","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1132"",""fileName"":""1-gold-15"",""ipfs_hash"":""ipfs://bafkreih7fgymaderzmcwrqc7gjn334njix7wllxu6vmcbjc3h3mtknbuvq"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Gold"",""coin_1_rotate"":{""X"":0.0056,""Z"":0.0014},""coin_2_rotate"":{""X"":-0.0056,""Z"":-0.0014}}}"
"moneyverse-1133","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibkdgg3ggktszrdocpjfomqdlcojde7oxhnun2hol2qlppb3x6agm","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1133"",""fileName"":""2-sliver-0689"",""ipfs_hash"":""ipfs://bafybeibkdgg3ggktszrdocpjfomqdlcojde7oxhnun2hol2qlppb3x6agm"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0059,""Z"":0.0098},""coin_2_rotate"":{""X"":0.0056,""Z"":0.0065}}}"
"moneyverse-1134","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifbsurqzghiyh5bka4p2qus6ocnjw32z4wthst5bexcvf22so5yau","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1134"",""fileName"":""2-sliver-0719"",""ipfs_hash"":""ipfs://bafybeifbsurqzghiyh5bka4p2qus6ocnjw32z4wthst5bexcvf22so5yau"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.007,""Z"":0.0025},""coin_2_rotate"":{""X"":-0.007,""Z"":-0.0025},""coin_1_position"":{""X"":29,""Y"":-197},""coin_2_position"":{""X"":-95,""Y"":93}}}"
"moneyverse-1135","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihphqezgpdiycmceyq2gsppeitj4rrzjrpxaerbf27byhnvhu73yi","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1135"",""fileName"":""2-sliver-0754"",""ipfs_hash"":""ipfs://bafybeihphqezgpdiycmceyq2gsppeitj4rrzjrpxaerbf27byhnvhu73yi"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0081,""Z"":0.0072},""coin_2_rotate"":{""X"":0.0059,""Z"":0.0082},""coin_1_position"":{""X"":-135,""Y"":-75},""coin_2_position"":{""X"":-64,""Y"":85}}}"
"moneyverse-1136","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeigbqjbgb5usbzkqxjmk4h2gznmocabytfgtvrgaoopjv7vsnlzsci","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1136"",""fileName"":""2-sliver-1026"",""ipfs_hash"":""ipfs://bafybeigbqjbgb5usbzkqxjmk4h2gznmocabytfgtvrgaoopjv7vsnlzsci"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0064,""Z"":0.0054},""coin_2_rotate"":{""X"":0.0058,""Z"":0.0049},""coin_1_position"":{""X"":-117,""Y"":-165},""coin_2_position"":{""X"":30,""Y"":167}}}"
"moneyverse-1137","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiaoxijwhyccxugn325v2y3f7qtt4ibmibyfusrkv7kongymfk5lmm","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1137"",""fileName"":""2-sliver-0282"",""ipfs_hash"":""ipfs://bafybeiaoxijwhyccxugn325v2y3f7qtt4ibmibyfusrkv7kongymfk5lmm"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0082,""Z"":0.0091},""coin_2_rotate"":{""X"":0.005,""Z"":0.0066}}}"
"moneyverse-1138","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibeslg2bosaf4emwl7qktuyvsw625nswrrjdutc2zg4lp7geusmwi","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1138"",""fileName"":""2-sliver-0127"",""ipfs_hash"":""ipfs://bafybeibeslg2bosaf4emwl7qktuyvsw625nswrrjdutc2zg4lp7geusmwi"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0037,""Z"":0.0038},""coin_2_rotate"":{""X"":-0.0037,""Z"":-0.0038}}}"
"moneyverse-1139","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeienctj4afsg7w76h64moqbkngcy4zc46elf7hezi2ibtwt47qhmf4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1139"",""fileName"":""2-sliver-1045"",""ipfs_hash"":""ipfs://bafybeienctj4afsg7w76h64moqbkngcy4zc46elf7hezi2ibtwt47qhmf4"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0024,""Z"":0.0026},""coin_2_rotate"":{""X"":-0.0024,""Z"":-0.0026}}}"
"moneyverse-1140","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeicudugsuhgwedl7o5u3wuvfbcb7d2bsynra5lpxzmxvoumyxgtws4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1140"",""fileName"":""2-sliver-1154"",""ipfs_hash"":""ipfs://bafybeicudugsuhgwedl7o5u3wuvfbcb7d2bsynra5lpxzmxvoumyxgtws4"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0095,""Z"":0.0011},""coin_2_rotate"":{""X"":-0.0095,""Z"":-0.0011},""coin_1_position"":{""X"":-9,""Y"":16},""coin_2_position"":{""X"":124,""Y"":194}}}"
"moneyverse-1141","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeietuvv5pstloxztedcaicrrormrdfxajbebs3m5f66i5s725pod2e","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1141"",""fileName"":""2-sliver-0051"",""ipfs_hash"":""ipfs://bafybeietuvv5pstloxztedcaicrrormrdfxajbebs3m5f66i5s725pod2e"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0024,""Z"":0.0027},""coin_2_rotate"":{""X"":-0.0024,""Z"":-0.0027},""coin_1_position"":{""X"":190,""Y"":141},""coin_2_position"":{""X"":62,""Y"":111}}}"
"moneyverse-1142","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiahh5mdlitngf3uihlmubyoqil5qdrj62xcmkpik6p6ptnxbak7cm","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1142"",""fileName"":""2-sliver-0113"",""ipfs_hash"":""ipfs://bafybeiahh5mdlitngf3uihlmubyoqil5qdrj62xcmkpik6p6ptnxbak7cm"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0097,""Z"":0.0099},""coin_2_rotate"":{""X"":-0.0097,""Z"":-0.0099},""coin_1_position"":{""X"":103,""Y"":-102},""coin_2_position"":{""X"":11,""Y"":127}}}"
"moneyverse-1143","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeic3mnwt4rbyq5dy77564wfduyun7l4v7w4uctf3h6nuyhf25jpozy","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1143"",""fileName"":""2-sliver-0771"",""ipfs_hash"":""ipfs://bafybeic3mnwt4rbyq5dy77564wfduyun7l4v7w4uctf3h6nuyhf25jpozy"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0052,""Z"":0.0067},""coin_2_rotate"":{""X"":-0.0052,""Z"":-0.0067}}}"
"moneyverse-1144","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeie5ur4a7ieoz2gk7bblpw6ptqhrmrpy7msc5hftozfxlpwbiajbca","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1144"",""fileName"":""2-sliver-0840"",""ipfs_hash"":""ipfs://bafybeie5ur4a7ieoz2gk7bblpw6ptqhrmrpy7msc5hftozfxlpwbiajbca"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0018,""Z"":0.0047},""coin_2_rotate"":{""X"":0.005,""Z"":0.005},""coin_1_position"":{""X"":43,""Y"":78},""coin_2_position"":{""X"":-171,""Y"":48}}}"
"moneyverse-1145","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeicatymd6pilzmeknwybyrwtdlvzswrlqt6csthqj2umcixb2nlaxi","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1145"",""fileName"":""2-sliver-0618"",""ipfs_hash"":""ipfs://bafybeicatymd6pilzmeknwybyrwtdlvzswrlqt6csthqj2umcixb2nlaxi"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0044,""Z"":0.0093},""coin_2_rotate"":{""X"":0.0013,""Z"":0.0062},""coin_1_position"":{""X"":183,""Y"":77},""coin_2_position"":{""X"":-10,""Y"":34}}}"
"moneyverse-1146","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeic2y3fw3qcdqonrsumfkgmk6roelt6z5g6v6q6l6hpevqcjohoyhm","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1146"",""fileName"":""2-sliver-0709"",""ipfs_hash"":""ipfs://bafybeic2y3fw3qcdqonrsumfkgmk6roelt6z5g6v6q6l6hpevqcjohoyhm"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.007,""Z"":0.0045},""coin_2_rotate"":{""X"":0.0019,""Z"":0.0096}}}"
"moneyverse-1147","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeige7ltaun4ecugue4ynm3ukyk3vys2lnl3nhz33nyf6w4fjkh77ne","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1147"",""fileName"":""2-sliver-0343"",""ipfs_hash"":""ipfs://bafybeige7ltaun4ecugue4ynm3ukyk3vys2lnl3nhz33nyf6w4fjkh77ne"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0078,""Z"":0.0089},""coin_2_rotate"":{""X"":-0.0078,""Z"":-0.0089}}}"
"moneyverse-1148","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeib6osafsa2px4jmejhvh6mvtnmm3qjwpvmxabemm2oe2fe3pd547e","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1148"",""fileName"":""2-sliver-0556"",""ipfs_hash"":""ipfs://bafybeib6osafsa2px4jmejhvh6mvtnmm3qjwpvmxabemm2oe2fe3pd547e"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.002,""Z"":0.0035},""coin_2_rotate"":{""X"":0.0039,""Z"":0.0066},""coin_1_position"":{""X"":-128,""Y"":-42},""coin_2_position"":{""X"":153,""Y"":-171}}}"
"moneyverse-1149","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidnfdytna47fpzjolxzjd4vvdvlxjilmjxxlaf22pxlslip7rq5ji","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1149"",""fileName"":""2-sliver-0559"",""ipfs_hash"":""ipfs://bafybeidnfdytna47fpzjolxzjd4vvdvlxjilmjxxlaf22pxlslip7rq5ji"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0069,""Z"":0.0063},""coin_2_rotate"":{""X"":-0.0069,""Z"":-0.0063},""coin_1_position"":{""X"":32,""Y"":-54},""coin_2_position"":{""X"":76,""Y"":-126}}}"
"moneyverse-1150","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeigprbj677ka2dah25s265hjcxsarhz76yy7y57tcfma54nqhz3pxu","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1150"",""fileName"":""2-sliver-0819"",""ipfs_hash"":""ipfs://bafybeigprbj677ka2dah25s265hjcxsarhz76yy7y57tcfma54nqhz3pxu"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0024,""Z"":0.0022},""coin_2_rotate"":{""X"":-0.0024,""Z"":-0.0022}}}"
"moneyverse-1151","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeic657atllquvbyatv6ww7otyrpblnqmjkf3vzthfy4zdkvfkhicum","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1151"",""fileName"":""2-sliver-0575"",""ipfs_hash"":""ipfs://bafybeic657atllquvbyatv6ww7otyrpblnqmjkf3vzthfy4zdkvfkhicum"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0038,""Z"":0.0099},""coin_2_rotate"":{""X"":-0.0038,""Z"":-0.0099}}}"
"moneyverse-1152","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidtrbqiwqukmwuunbajyg56vrefyha6afo327dtlkdufh4avlnc6q","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1152"",""fileName"":""2-sliver-0065"",""ipfs_hash"":""ipfs://bafybeidtrbqiwqukmwuunbajyg56vrefyha6afo327dtlkdufh4avlnc6q"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0014,""Z"":0.005},""coin_2_rotate"":{""X"":-0.0014,""Z"":-0.005},""coin_1_position"":{""X"":189,""Y"":-21},""coin_2_position"":{""X"":61,""Y"":-13}}}"
"moneyverse-1153","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeigfvlhkjj4ggdkv4dmx767ln5g52mi5fnxff6dio5lsfe64rcf33e","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1153"",""fileName"":""2-sliver-0043"",""ipfs_hash"":""ipfs://bafybeigfvlhkjj4ggdkv4dmx767ln5g52mi5fnxff6dio5lsfe64rcf33e"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0087,""Z"":0.0061},""coin_2_rotate"":{""X"":-0.0087,""Z"":-0.0061}}}"
"moneyverse-1154","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeif5d4mqcazbtestlazx76ie2byvwqwgkpsxi562es24rzpwdmzf2m","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1154"",""fileName"":""2-sliver-0707"",""ipfs_hash"":""ipfs://bafybeif5d4mqcazbtestlazx76ie2byvwqwgkpsxi562es24rzpwdmzf2m"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.004,""Z"":0.0048},""coin_2_rotate"":{""X"":-0.004,""Z"":-0.0048}}}"
"moneyverse-1155","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeicl5qmo2pdwcplapqzb74vhc5y5ctudq5vuckzuzgge26mmo67kgi","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1155"",""fileName"":""2-sliver-0767"",""ipfs_hash"":""ipfs://bafybeicl5qmo2pdwcplapqzb74vhc5y5ctudq5vuckzuzgge26mmo67kgi"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0086,""Z"":0.0099},""coin_2_rotate"":{""X"":0.0061,""Z"":0.0094}}}"
"moneyverse-1156","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihdit2ltrznx5rpz3ndaxxlthw43zj6gd35v7fm6fnboqqhrxcwqa","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1156"",""fileName"":""2-sliver-0346"",""ipfs_hash"":""ipfs://bafybeihdit2ltrznx5rpz3ndaxxlthw43zj6gd35v7fm6fnboqqhrxcwqa"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0012,""Z"":0.002},""coin_2_rotate"":{""X"":-0.0012,""Z"":-0.002},""coin_1_position"":{""X"":-100,""Y"":-100},""coin_2_position"":{""X"":91,""Y"":-132}}}"
"moneyverse-1157","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidagezduwtabjm5mhcr6kpc7oea6wkai7uwq5mzoowulti4nifhha","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1157"",""fileName"":""1-gold-62"",""ipfs_hash"":""ipfs://bafybeidagezduwtabjm5mhcr6kpc7oea6wkai7uwq5mzoowulti4nifhha"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Gold"",""coin_1_rotate"":{""X"":0.0034,""Z"":0.0061},""coin_2_rotate"":{""X"":-0.0034,""Z"":-0.0061},""coin_1_position"":{""X"":-3,""Y"":-12},""coin_2_position"":{""X"":-103,""Y"":-37}}}"
"moneyverse-1158","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeie5n5b2fjmc4etx527xahuej4x5nilla3spd3244awyktsgegh6pu","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1158"",""fileName"":""2-sliver-0082"",""ipfs_hash"":""ipfs://bafybeie5n5b2fjmc4etx527xahuej4x5nilla3spd3244awyktsgegh6pu"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0039,""Z"":0.0095},""coin_2_rotate"":{""X"":-0.0039,""Z"":-0.0095}}}"
"moneyverse-1159","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafkreidaxa47a6tuncz64aaqts6wnzmbvzwx7ypmlgb3zlhkoq6qffghxu","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1159"",""fileName"":""1-gold-68"",""ipfs_hash"":""ipfs://bafkreidaxa47a6tuncz64aaqts6wnzmbvzwx7ypmlgb3zlhkoq6qffghxu"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Gold"",""coin_1_rotate"":{""X"":0.0012,""Z"":0.0026},""coin_2_rotate"":{""X"":-0.0012,""Z"":-0.0026},""coin_1_position"":{""X"":104,""Y"":18},""coin_2_position"":{""X"":128,""Y"":-158}}}"
"moneyverse-1160","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiepl76b4xjqqrdkiysoostojnha6ahafwjbgh3ba6jplnua7nss4u","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1160"",""fileName"":""2-sliver-0107"",""ipfs_hash"":""ipfs://bafybeiepl76b4xjqqrdkiysoostojnha6ahafwjbgh3ba6jplnua7nss4u"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0039,""Z"":0.0011},""coin_2_rotate"":{""X"":-0.0039,""Z"":-0.0011},""coin_1_position"":{""X"":-54,""Y"":-165},""coin_2_position"":{""X"":-4,""Y"":185}}}"
"moneyverse-1161","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeieqw5wwbhvbbtfwhia3umqdcpvrpgypm4nlrvo3yga2sxnonl75aq","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1161"",""fileName"":""2-sliver-0842"",""ipfs_hash"":""ipfs://bafybeieqw5wwbhvbbtfwhia3umqdcpvrpgypm4nlrvo3yga2sxnonl75aq"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0098,""Z"":0.0093},""coin_2_rotate"":{""X"":0.0089,""Z"":0.0051},""coin_1_position"":{""X"":-13,""Y"":142},""coin_2_position"":{""X"":-167,""Y"":-143}}}"
"moneyverse-1162","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidpsy7s3hminwlkllfw425wjtcocmasi53vgivtufw3e4n45sj3sa","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1162"",""fileName"":""2-sliver-0040"",""ipfs_hash"":""ipfs://bafybeidpsy7s3hminwlkllfw425wjtcocmasi53vgivtufw3e4n45sj3sa"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0012,""Z"":0.006},""coin_2_rotate"":{""X"":0.0086,""Z"":0.0013},""coin_1_position"":{""X"":37,""Y"":154},""coin_2_position"":{""X"":61,""Y"":-26}}}"
"moneyverse-1163","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiewpyihmuh5426capdtlwvfoaj2lfmlcupql3vtkzsspp5i6gqoba","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1163"",""fileName"":""2-sliver-0748"",""ipfs_hash"":""ipfs://bafybeiewpyihmuh5426capdtlwvfoaj2lfmlcupql3vtkzsspp5i6gqoba"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0054,""Z"":0.0084},""coin_2_rotate"":{""X"":0.0029,""Z"":0.0094}}}"
"moneyverse-1164","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifxhi5tdpbiuea4y7htcaphc34gxsrbp2qezadkinrlrh4tpxhivi","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1164"",""fileName"":""2-sliver-0801"",""ipfs_hash"":""ipfs://bafybeifxhi5tdpbiuea4y7htcaphc34gxsrbp2qezadkinrlrh4tpxhivi"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0059,""Z"":0.0012},""coin_2_rotate"":{""X"":0.0012,""Z"":0.0026}}}"
